football_data_Date,football_data_Time,football_data_HomeTeam,football_data_AwayTeam,football_data_FTHG,football_data_FTAG,football_data_FTR,football_data_HTHG,football_data_HTAG,football_data_HTR,football_data_Referee,football_data_HS,football_data_AS,football_data_HST,football_data_AST,football_data_HF,football_data_AF,football_data_HC,football_data_AC,football_data_HY,football_data_AY,football_data_HR,football_data_AR,football_data_B365H,football_data_B365D,football_data_B365A,football_data_BWH,football_data_BWD,football_data_BWA,football_data_tournament_season
2001-10-13,,Motherwell,Celtic,1.0,2.0,A,0.0,1.0,A,J Rowbotham,11.0,20.0,5.0,8.0,18.0,19.0,8.0,7.0,3.0,2.0,0.0,0.0,,,,,,,01/02
2001-10-13,,Rangers,Kilmarnock,3.0,1.0,H,2.0,0.0,H,D. G. McDonald,20.0,3.0,13.0,1.0,12.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2001-10-20,,Aberdeen,Dunfermline,3.0,2.0,H,3.0,0.0,H,D. G. McDonald,21.0,12.0,11.0,5.0,14.0,20.0,11.0,3.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2001-10-20,,Celtic,Dundee United,5.0,1.0,H,2.0,0.0,H,R. Orr,12.0,4.0,7.0,2.0,10.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-10-20,,Kilmarnock,Livingston,1.0,5.0,A,1.0,2.0,A,A. Freeland,10.0,12.0,3.0,8.0,15.0,7.0,4.0,4.0,2.0,1.0,0.0,0.0,,,,,,,01/02
2001-10-21,,Hibernian,Hearts,2.0,1.0,H,2.0,0.0,H,T. M. McCurry,14.0,5.0,6.0,1.0,27.0,21.0,4.0,4.0,2.0,2.0,0.0,0.0,,,,,,,01/02
2001-10-21,,St Johnstone,Rangers,0.0,2.0,A,0.0,1.0,A,S. Dougal,8.0,11.0,4.0,6.0,13.0,15.0,1.0,10.0,2.0,4.0,0.0,0.0,,,,,,,01/02
2001-10-27,,Aberdeen,Hearts,3.0,2.0,H,2.0,1.0,H,I. M. Fyfe,17.0,11.0,8.0,8.0,20.0,21.0,10.0,5.0,2.0,4.0,1.0,2.0,,,,,,,01/02
2001-10-27,,Celtic,Kilmarnock,1.0,0.0,H,0.0,0.0,D,D. Somers,17.0,6.0,8.0,2.0,14.0,23.0,6.0,0.0,2.0,5.0,0.0,0.0,,,,,,,01/02
2001-10-27,,Dundee United,Motherwell,1.0,1.0,D,1.0,0.0,H,K. W. Clark,11.0,6.0,7.0,3.0,17.0,21.0,10.0,3.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2001-10-27,,Dunfermline,St Johnstone,2.0,1.0,H,0.0,1.0,A,J Rowbotham,20.0,7.0,6.0,3.0,14.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,,,,,,,01/02
2001-10-27,,Hibernian,Dundee,1.0,2.0,A,1.0,1.0,D,W. S. G. Young,17.0,6.0,7.0,2.0,13.0,12.0,5.0,4.0,2.0,3.0,1.0,0.0,,,,,,,01/02
2001-10-27,,Livingston,Rangers,0.0,2.0,A,0.0,1.0,A,J. R. Underhill,7.0,17.0,3.0,10.0,11.0,13.0,5.0,3.0,2.0,1.0,1.0,0.0,,,,,,,01/02
2001-10-30,,Dundee,Motherwell,3.0,1.0,H,1.0,1.0,D,K. E. Toner,10.0,7.0,5.0,5.0,11.0,16.0,4.0,5.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-11-03,,Dundee,Dundee United,1.0,1.0,D,1.0,1.0,D,S. Dougal,10.0,8.0,3.0,5.0,15.0,17.0,11.0,1.0,4.0,3.0,1.0,0.0,,,,,,,01/02
2001-11-03,,Hearts,Livingston,1.0,3.0,A,0.0,2.0,A,K. E. Toner,11.0,15.0,7.0,8.0,18.0,11.0,10.0,5.0,2.0,0.0,0.0,0.0,,,,,,,01/02
2001-11-03,,Kilmarnock,Hibernian,0.0,0.0,D,0.0,0.0,D,T. Brown,8.0,5.0,3.0,4.0,13.0,15.0,3.0,11.0,0.0,4.0,0.0,0.0,,,,,,,01/02
2001-11-03,,Motherwell,Dunfermline,1.0,0.0,H,0.0,0.0,D,A. Freeland,12.0,12.0,5.0,3.0,9.0,10.0,6.0,6.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2001-11-03,,St Johnstone,Celtic,1.0,2.0,A,1.0,1.0,D,D. G. McDonald,7.0,11.0,3.0,4.0,19.0,15.0,5.0,11.0,0.0,3.0,0.0,0.0,,,,,,,01/02
2001-11-04,,Rangers,Aberdeen,2.0,0.0,H,2.0,0.0,H,T. M. McCurry,24.0,6.0,12.0,3.0,14.0,23.0,6.0,3.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2001-11-10,,Aberdeen,Motherwell,1.0,0.0,H,1.0,0.0,H,W. S. G. Young,9.0,10.0,6.0,4.0,13.0,18.0,6.0,7.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-11-10,,Dundee United,Dunfermline,0.0,2.0,A,0.0,1.0,A,T. M. McCurry,15.0,8.0,6.0,5.0,21.0,19.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-11-10,,Hearts,Dundee,2.0,0.0,H,0.0,0.0,D,A. Freeland,12.0,8.0,5.0,3.0,21.0,11.0,2.0,3.0,3.0,2.0,0.0,0.0,,,,,,,01/02
2001-11-10,,Kilmarnock,St Johnstone,0.0,1.0,A,0.0,1.0,A,J Rowbotham,10.0,7.0,5.0,4.0,9.0,15.0,6.0,7.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2001-11-17,,Aberdeen,Hibernian,2.0,0.0,H,0.0,0.0,D,K. W. Clark,13.0,6.0,7.0,2.0,19.0,11.0,5.0,0.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2001-11-17,,Dundee United,St Johnstone,2.0,1.0,H,0.0,0.0,D,D. Somers,11.0,8.0,3.0,3.0,17.0,18.0,2.0,8.0,2.0,1.0,1.0,1.0,,,,,,,01/02
2001-11-17,,Hearts,Celtic,0.0,1.0,A,0.0,1.0,A,T. M. McCurry,7.0,4.0,4.0,3.0,21.0,18.0,7.0,10.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2001-11-17,,Kilmarnock,Motherwell,2.0,0.0,H,1.0,0.0,H,S. Dougal,19.0,6.0,8.0,2.0,19.0,14.0,7.0,5.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-11-17,,Livingston,Dundee,1.0,0.0,H,0.0,0.0,D,J Rowbotham,9.0,11.0,5.0,2.0,6.0,13.0,3.0,4.0,1.0,2.0,1.0,1.0,,,,,,,01/02
2001-11-17,,Rangers,Dunfermline,4.0,0.0,H,1.0,0.0,H,J. R. Underhill,17.0,5.0,9.0,2.0,14.0,16.0,6.0,1.0,0.0,1.0,0.0,4.0,,,,,,,01/02
2001-11-24,,Dundee,Hearts,1.0,1.0,D,0.0,1.0,A,W. S. G. Young,8.0,6.0,5.0,3.0,11.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-11-24,,Dunfermline,Dundee United,1.0,1.0,D,0.0,0.0,D,T. Brown,9.0,9.0,5.0,4.0,14.0,12.0,5.0,6.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-11-24,,Hibernian,Livingston,0.0,3.0,A,0.0,2.0,A,I. M. Fyfe,13.0,10.0,5.0,4.0,13.0,15.0,6.0,5.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-11-24,,Motherwell,Aberdeen,3.0,2.0,H,2.0,1.0,H,K. E. Toner,7.0,11.0,6.0,5.0,25.0,17.0,8.0,6.0,5.0,1.0,0.0,0.0,,,,,,,01/02
2001-11-24,,St Johnstone,Kilmarnock,1.0,0.0,H,1.0,0.0,H,A. Freeland,14.0,9.0,6.0,3.0,13.0,12.0,4.0,7.0,3.0,4.0,0.0,0.0,,,,,,,01/02
2001-11-25,,Celtic,Rangers,2.0,1.0,H,0.0,0.0,D,S. Dougal,6.0,8.0,4.0,3.0,15.0,14.0,3.0,9.0,2.0,3.0,0.0,0.0,,,,,,,01/02
2001-12-01,,Aberdeen,St Johnstone,1.0,0.0,H,1.0,0.0,H,J. R. Underhill,14.0,8.0,8.0,3.0,17.0,18.0,2.0,4.0,1.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-01,,Celtic,Hibernian,3.0,0.0,H,2.0,0.0,H,W. S. G. Young,14.0,8.0,7.0,4.0,10.0,12.0,7.0,5.0,2.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-01,,Dundee,Rangers,0.0,0.0,D,0.0,0.0,D,D. G. McDonald,9.0,9.0,3.0,1.0,12.0,12.0,6.0,9.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-01,,Hearts,Dunfermline,1.0,1.0,D,0.0,0.0,D,R. Orr,11.0,9.0,3.0,6.0,16.0,16.0,9.0,4.0,1.0,4.0,0.0,0.0,,,,,,,01/02
2001-12-01,,Kilmarnock,Dundee United,2.0,0.0,H,1.0,0.0,H,J Rowbotham,7.0,6.0,4.0,2.0,11.0,20.0,2.0,6.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2001-12-01,,Livingston,Motherwell,3.0,1.0,H,3.0,0.0,H,H. Dallas,10.0,8.0,8.0,5.0,17.0,18.0,7.0,4.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2001-12-08,,Dundee United,Livingston,0.0,0.0,D,0.0,0.0,D,W. S. G. Young,11.0,4.0,6.0,2.0,14.0,11.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-08,,Hibernian,Motherwell,1.0,1.0,D,1.0,0.0,H,D. Somers,11.0,5.0,5.0,2.0,14.0,22.0,7.0,4.0,0.0,4.0,0.0,0.0,,,,,,,01/02
2001-12-08,,Kilmarnock,Aberdeen,3.0,1.0,H,1.0,0.0,H,G. P. Mitchell,9.0,6.0,4.0,1.0,14.0,15.0,4.0,3.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-08,,St Johnstone,Dundee,0.0,2.0,A,0.0,1.0,A,S. Dougal,6.0,13.0,2.0,5.0,12.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-09,,Dunfermline,Celtic,0.0,4.0,A,0.0,2.0,A,A. Freeland,6.0,18.0,3.0,7.0,7.0,12.0,1.0,9.0,2.0,3.0,0.0,0.0,,,,,,,01/02
2001-12-09,,Rangers,Hearts,3.0,1.0,H,2.0,1.0,H,K. E. Toner,15.0,6.0,8.0,2.0,10.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-12,,Rangers,Hibernian,1.0,1.0,D,0.0,1.0,A,J Rowbotham,19.0,6.0,9.0,4.0,4.0,15.0,11.0,2.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-15,,Celtic,Dundee,3.0,1.0,H,0.0,1.0,A,J. Rowbotham,13.0,10.0,9.0,5.0,10.0,14.0,10.0,3.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2001-12-15,,Dundee United,Aberdeen,1.0,1.0,D,1.0,0.0,H,R. Orr,12.0,5.0,5.0,2.0,16.0,29.0,5.0,3.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-15,,Dunfermline,Hibernian,1.0,0.0,H,0.0,0.0,D,D. G. McDonald,6.0,6.0,1.0,3.0,18.0,16.0,10.0,5.0,3.0,1.0,0.0,1.0,,,,,,,01/02
2001-12-15,,Hearts,Kilmarnock,2.0,0.0,H,2.0,0.0,H,K. W. Clark,10.0,7.0,9.0,4.0,19.0,16.0,5.0,5.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2001-12-15,,Livingston,St Johnstone,2.0,1.0,H,0.0,0.0,D,T. M. McCurry,12.0,12.0,8.0,3.0,10.0,22.0,11.0,2.0,0.0,4.0,0.0,0.0,,,,,,,01/02
2001-12-15,,Motherwell,Rangers,2.0,2.0,D,1.0,1.0,D,W. S. G. Young,9.0,14.0,6.0,7.0,12.0,12.0,2.0,10.0,4.0,2.0,0.0,1.0,,,,,,,01/02
2001-12-22,,Aberdeen,Celtic,2.0,0.0,H,0.0,0.0,D,"Dougal, S.",10.0,12.0,5.0,4.0,23.0,8.0,4.0,10.0,5.0,4.0,1.0,0.0,,,,,,,01/02
2001-12-22,,Dundee,Kilmarnock,1.0,2.0,A,0.0,1.0,A,"Underhill, J. R.",10.0,12.0,4.0,8.0,8.0,14.0,4.0,10.0,3.0,4.0,0.0,0.0,,,,,,,01/02
2001-12-22,,Hearts,Motherwell,3.0,1.0,H,0.0,1.0,A,"Fyfe, I. M.",16.0,7.0,9.0,3.0,17.0,23.0,6.0,1.0,1.0,4.0,0.0,1.0,,,,,,,01/02
2001-12-22,,Livingston,Dunfermline,0.0,0.0,D,0.0,0.0,D,"Orr, R.",7.0,9.0,1.0,2.0,15.0,13.0,5.0,0.0,2.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-22,,Rangers,Dundee United,3.0,2.0,H,2.0,1.0,H,"Clark, K. W.",10.0,9.0,6.0,3.0,18.0,14.0,4.0,2.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-22,,St Johnstone,Hibernian,0.0,0.0,D,0.0,0.0,D,"Toner, K. E.",8.0,10.0,5.0,0.0,12.0,11.0,4.0,13.0,1.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-26,,Celtic,Livingston,3.0,2.0,H,1.0,1.0,D,"Mitchell, G. P.",17.0,5.0,10.0,3.0,12.0,22.0,8.0,2.0,3.0,3.0,1.0,0.0,,,,,,,01/02
2001-12-26,,Dundee United,Hearts,0.0,2.0,A,0.0,1.0,A,"Toner, K. E.",9.0,7.0,3.0,4.0,20.0,19.0,5.0,5.0,3.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-26,,Hibernian,Rangers,0.0,3.0,A,0.0,1.0,A,"McCurry, T. M.",10.0,18.0,4.0,8.0,24.0,16.0,5.0,9.0,3.0,2.0,2.0,0.0,,,,,,,01/02
2001-12-26,,Kilmarnock,Dunfermline,0.0,0.0,D,0.0,0.0,D,"Dougal, S.",7.0,8.0,2.0,3.0,17.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2001-12-26,,Motherwell,St Johnstone,1.0,2.0,A,0.0,2.0,A,"Rowbotham, J",12.0,10.0,6.0,6.0,12.0,12.0,14.0,5.0,0.0,1.0,1.0,1.0,,,,,,,01/02
2001-12-29,,Dundee United,Celtic,0.0,4.0,A,0.0,2.0,A,"Rowbotham, J",7.0,15.0,2.0,8.0,10.0,6.0,3.0,4.0,2.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-29,,Dunfermline,Aberdeen,1.0,0.0,H,1.0,0.0,H,"Toner, K. E.",12.0,15.0,6.0,10.0,19.0,10.0,5.0,0.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-29,,Hearts,Hibernian,1.0,1.0,D,1.0,0.0,H,"Dougal, S.",10.0,9.0,5.0,4.0,18.0,19.0,4.0,7.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2001-12-29,,Livingston,Kilmarnock,0.0,1.0,A,0.0,1.0,A,"Young, W. S. G.",9.0,5.0,3.0,3.0,8.0,12.0,5.0,3.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2001-12-29,,Rangers,St Johnstone,1.0,0.0,H,1.0,0.0,H,"Orr, R.",17.0,7.0,10.0,3.0,9.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,,,,,,,01/02
2002-01-02,,Aberdeen,Livingston,0.0,3.0,A,0.0,1.0,A,"Somers, D.",7.0,9.0,3.0,4.0,22.0,19.0,4.0,3.0,0.0,3.0,0.0,0.0,,,,,,,01/02
2002-01-02,,Celtic,Motherwell,2.0,0.0,H,0.0,0.0,D,"Freeland, A.",20.0,3.0,12.0,1.0,13.0,17.0,10.0,2.0,1.0,4.0,0.0,0.0,,,,,,,01/02
2002-01-02,,Hibernian,Dundee United,0.0,1.0,A,0.0,0.0,D,"McDonald, D. G.",11.0,3.0,3.0,2.0,6.0,24.0,12.0,3.0,1.0,4.0,0.0,1.0,,,,,,,01/02
2002-01-02,,St Johnstone,Hearts,0.0,2.0,A,0.0,1.0,A,"Young, W. S. G.",7.0,11.0,2.0,6.0,14.0,10.0,4.0,8.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2002-01-09,,Motherwell,Dundee,4.0,2.0,H,2.0,1.0,H,"Clark, K. W.",13.0,16.0,7.0,9.0,13.0,10.0,5.0,8.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-12,,Dundee,Hibernian,1.0,0.0,H,0.0,0.0,D,"Summers, D",9.0,8.0,3.0,3.0,13.0,18.0,5.0,7.0,2.0,1.0,0.0,1.0,,,,,,,01/02
2002-01-12,,Hearts,Aberdeen,3.0,1.0,H,1.0,1.0,D,"Rowbotham, J",17.0,12.0,6.0,2.0,13.0,16.0,6.0,3.0,2.0,2.0,0.0,1.0,,,,,,,01/02
2002-01-12,,Kilmarnock,Celtic,0.0,2.0,A,0.0,0.0,D,"Underhill, J. R.",11.0,8.0,4.0,5.0,12.0,18.0,11.0,3.0,3.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-12,,Motherwell,Dundee United,2.0,0.0,H,0.0,0.0,D,"Brown, T.",17.0,6.0,8.0,3.0,11.0,19.0,7.0,5.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-12,,Rangers,Livingston,3.0,0.0,H,2.0,0.0,H,"Dallas, H.",14.0,3.0,8.0,1.0,11.0,12.0,5.0,4.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2002-01-12,,St Johnstone,Dunfermline,0.0,1.0,A,0.0,0.0,D,"Freeland, A.",8.0,9.0,4.0,6.0,12.0,11.0,6.0,9.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-19,,Aberdeen,Rangers,0.0,1.0,A,0.0,1.0,A,"McCurry, T. M.",9.0,11.0,1.0,3.0,19.0,15.0,4.0,6.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2002-01-19,,Celtic,St Johnstone,2.0,1.0,H,2.0,1.0,H,"Toner, K. E.",16.0,4.0,7.0,2.0,10.0,13.0,10.0,4.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-19,,Dundee United,Dundee,1.0,0.0,H,0.0,0.0,D,"Young, W. S. G.",14.0,7.0,8.0,5.0,12.0,18.0,5.0,8.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-19,,Dunfermline,Motherwell,3.0,1.0,H,1.0,0.0,H,"Dougal, S.",12.0,6.0,5.0,3.0,17.0,24.0,4.0,3.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-19,,Hibernian,Kilmarnock,2.0,2.0,D,1.0,0.0,H,"Clark, K. W.",15.0,10.0,8.0,4.0,20.0,14.0,6.0,1.0,2.0,0.0,0.0,0.0,,,,,,,01/02
2002-01-19,,Livingston,Hearts,2.0,0.0,H,0.0,0.0,D,"McDonald, D. G.",10.0,15.0,2.0,5.0,19.0,13.0,7.0,11.0,4.0,4.0,0.0,1.0,,,,,,,01/02
2002-01-22,,St Johnstone,Dundee United,1.0,4.0,A,0.0,3.0,A,"Underhill, J. R.",8.0,14.0,3.0,9.0,9.0,17.0,6.0,7.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-23,,Celtic,Hearts,2.0,0.0,H,0.0,0.0,D,"Orr, R.",18.0,4.0,8.0,1.0,9.0,14.0,7.0,5.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2002-01-23,,Dunfermline,Rangers,2.0,4.0,A,2.0,0.0,H,"Freeland, A.",5.0,16.0,4.0,8.0,15.0,11.0,4.0,10.0,3.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-23,,Hibernian,Aberdeen,3.0,4.0,A,2.0,2.0,D,"Dallas, H.",19.0,8.0,6.0,5.0,11.0,8.0,9.0,5.0,3.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-23,,Motherwell,Kilmarnock,2.0,0.0,H,2.0,0.0,H,"Mitchell, G. P.",11.0,17.0,6.0,6.0,18.0,9.0,6.0,6.0,5.0,2.0,0.0,0.0,,,,,,,01/02
2002-01-29,,Aberdeen,Dundee,0.0,0.0,D,0.0,0.0,D,"McDonald, D. G.",14.0,8.0,5.0,3.0,9.0,12.0,6.0,3.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2002-01-30,,Kilmarnock,Rangers,2.0,2.0,D,0.0,1.0,A,"Underhill, J. R.",11.0,12.0,4.0,5.0,5.0,16.0,5.0,7.0,1.0,3.0,0.0,0.0,,,,,,,01/02
2002-01-30,,Livingston,Celtic,1.0,3.0,A,1.0,0.0,H,"McDonald, D. G.",14.0,17.0,9.0,5.0,17.0,12.0,2.0,3.0,3.0,1.0,0.0,0.0,,,,,,,01/02
2002-02-02,,Dundee United,Kilmarnock,0.0,2.0,A,0.0,1.0,A,"McDonald, D. G.",5.0,10.0,2.0,6.0,12.0,9.0,3.0,7.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2002-02-02,,Dunfermline,Hearts,1.0,1.0,D,0.0,0.0,D,"Clark, K. W.",8.0,15.0,3.0,7.0,11.0,11.0,10.0,10.0,0.0,5.0,0.0,0.0,,,,,,,01/02
2002-02-02,,Hibernian,Celtic,1.0,1.0,D,1.0,0.0,H,"Freeland, A.",7.0,9.0,4.0,5.0,21.0,17.0,5.0,7.0,2.0,3.0,0.0,0.0,,,,,,,01/02
2002-02-02,,Motherwell,Livingston,1.0,2.0,A,1.0,1.0,D,"McCurry, T. M.",16.0,12.0,8.0,8.0,15.0,19.0,6.0,3.0,1.0,4.0,0.0,0.0,,,,,,,01/02
2002-02-02,,Rangers,Dundee,2.0,1.0,H,0.0,0.0,D,"Dougal, S.",20.0,12.0,11.0,7.0,10.0,13.0,13.0,3.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2002-02-02,,St Johnstone,Aberdeen,0.0,1.0,A,0.0,1.0,A,"Young, W. S. G.",6.0,11.0,4.0,6.0,13.0,14.0,3.0,7.0,3.0,2.0,0.0,0.0,,,,,,,01/02
2002-02-09,,Aberdeen,Kilmarnock,1.0,1.0,D,0.0,0.0,D,"Toner, K. E.",11.0,10.0,4.0,3.0,12.0,19.0,3.0,1.0,1.0,4.0,0.0,0.0,,,,,,,01/02
2002-02-09,,Celtic,Dunfermline,5.0,0.0,H,4.0,0.0,H,"Rowbotham, J",13.0,5.0,10.0,3.0,10.0,6.0,8.0,2.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2002-02-09,,Dundee,St Johnstone,1.0,0.0,H,1.0,0.0,H,"Fyfe, I. M.",9.0,9.0,4.0,7.0,10.0,17.0,10.0,3.0,0.0,1.0,0.0,0.0,,,,,,,01/02
2002-02-09,,Hearts,Rangers,0.0,2.0,A,0.0,0.0,D,"Dallas, H.",11.0,20.0,1.0,13.0,11.0,14.0,5.0,9.0,1.0,0.0,0.0,0.0,,,,,,,01/02
2002-02-09,,Livingston,Dundee United,1.0,1.0,D,0.0,0.0,D,"Somers, D.",14.0,5.0,5.0,3.0,13.0,11.0,10.0,5.0,5.0,2.0,0.0,0.0,,,,,,,01/02
2002-02-09,,Motherwell,Hibernian,4.0,0.0,H,0.0,0.0,D,"Underhill, J. R.",16.0,6.0,7.0,2.0,17.0,19.0,5.0,5.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2002-02-13,,Dundee,Dunfermline,2.0,2.0,D,2.0,0.0,H,"Young, W. S. G.",8.0,9.0,3.0,3.0,8.0,16.0,1.0,10.0,1.0,0.0,0.0,1.0,,,,,,,01/02
2002-02-16,,Aberdeen,Dundee United,4.0,0.0,H,2.0,0.0,H,"Rowbotham, J",11.0,13.0,10.0,8.0,15.0,11.0,4.0,5.0,0.0,3.0,0.0,0.0,,,,,,,01/02
2002-02-16,,Hibernian,Dunfermline,1.0,1.0,D,0.0,0.0,D,"McDonald, D. G.",10.0,13.0,7.0,6.0,14.0,18.0,5.0,9.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2002-02-16,,Kilmarnock,Hearts,3.0,3.0,D,0.0,1.0,A,"Clark, K. W.",9.0,9.0,6.0,7.0,16.0,17.0,5.0,1.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-02-16,,Rangers,Motherwell,3.0,0.0,H,2.0,0.0,H,"Young, W. S. G.",22.0,5.0,12.0,1.0,10.0,14.0,10.0,3.0,0.0,2.0,0.0,1.0,,,,,,,01/02
2002-02-16,,St Johnstone,Livingston,3.0,0.0,H,1.0,0.0,H,"Richmond, C",8.0,11.0,4.0,6.0,16.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0,,,,,,,01/02
2002-02-17,,Dundee,Celtic,0.0,3.0,A,0.0,2.0,A,"McCurry, T. M.",9.0,10.0,3.0,5.0,16.0,13.0,4.0,8.0,3.0,1.0,0.0,0.0,,,,,,,01/02
2002-03-02,,Celtic,Aberdeen,1.0,0.0,H,1.0,0.0,H,"Underhill, J. R.",14.0,3.0,4.0,1.0,6.0,19.0,7.0,3.0,1.0,2.0,1.0,1.0,,,,,,,01/02
2002-03-02,,Dunfermline,Livingston,1.0,0.0,H,0.0,0.0,D,"Dallas, H.",14.0,11.0,8.0,1.0,15.0,6.0,5.0,6.0,2.0,1.0,0.0,0.0,,,,,,,01/02
2002-03-02,,Hibernian,St Johnstone,3.0,0.0,H,2.0,0.0,H,"Rowbotham, J",16.0,8.0,9.0,4.0,15.0,16.0,4.0,2.0,3.0,3.0,0.0,1.0,,,,,,,01/02
2002-03-02,,Kilmarnock,Dundee,3.0,2.0,H,1.0,1.0,D,"Somers, D.",6.0,9.0,5.0,3.0,20.0,16.0,5.0,5.0,3.0,3.0,0.0,0.0,,,,,,,01/02
2002-03-02,,Motherwell,Hearts,1.0,2.0,A,0.0,1.0,A,"Orr, R.",8.0,13.0,4.0,6.0,23.0,20.0,4.0,5.0,1.0,2.0,0.0,0.0,,,,,,,01/02
2002-03-03,,Dundee United,Rangers,0.0,1.0,A,0.0,0.0,D,"Young, W. S. G.",5.0,12.0,4.0,8.0,16.0,13.0,4.0,10.0,4.0,0.0,0.0,0.0,,,,,,,01/02
2002-03-06,,St Johnstone,Rangers,0.0,2.0,A,0.0,1.0,A,"Somers, D.",4.0,16.0,2.0,11.0,13.0,10.0,2.0,7.0,2.0,1.0,0.0,0.0,,,,,,,01/02
2002-03-09,,Dundee,Aberdeen,2.0,3.0,A,2.0,0.0,H,"Clark, K. W.",6.0,8.0,4.0,5.0,16.0,13.0,7.0,10.0,3.0,2.0,1.0,0.0,,,,,,,01/02
2002-03-09,,Dunfermline,Kilmarnock,2.0,0.0,H,0.0,0.0,D,"McCurry, T. M.",18.0,13.0,7.0,4.0,11.0,17.0,7.0,9.0,0.0,2.0,0.0,0.0,,,,,,,01/02
2002-03-09,,Hearts,Dundee United,1.0,2.0,A,0.0,2.0,A,"Dougal, S.",12.0,11.0,7.0,4.0,11.0,22.0,13.0,1.0,2.0,1.0,0.0,0.0,,,,,,,01/02
2002-03-09,,Livingston,Hibernian,0.0,3.0,A,0.0,2.0,A,"Toner, K. E.",8.0,11.0,0.0,5.0,11.0,21.0,5.0,6.0,1.0,1.0,0.0,0.0,,,,,,,01/02
2002-03-09,,St Johnstone,Motherwell,0.0,2.0,A,0.0,1.0,A,"McDonald, D. G.",7.0,13.0,2.0,7.0,18.0,10.0,5.0,9.0,3.0,1.0,0.0,0.0,,,,,,,01/02
2002-03-10,,Rangers,Celtic,1.0,1.0,D,0.0,1.0,A,"Dallas, H.",11.0,7.0,4.0,3.0,13.0,11.0,4.0,7.0,1.0,0.0,0.0,0.0,,,,,,,01/02
