fbref_only_general_stats_date,fbref_only_general_stats_time,fbref_only_general_stats_comp,fbref_only_general_stats_round,fbref_only_general_stats_day,fbref_only_general_stats_hometeam,fbref_only_general_stats_awayteam,fbref_only_general_stats_score_fixtures_hometeam_result,fbref_only_general_stats_score_fixtures_hometeam_gf,fbref_only_general_stats_score_fixtures_hometeam_ga,fbref_only_general_stats_score_fixtures_hometeam_poss,fbref_only_general_stats_score_fixtures_hometeam_attendance,fbref_only_general_stats_score_fixtures_hometeam_captain,fbref_only_general_stats_referee,fbref_only_general_stats_score_fixtures_awayteam_result,fbref_only_general_stats_score_fixtures_awayteam_gf,fbref_only_general_stats_score_fixtures_awayteam_ga,fbref_only_general_stats_score_fixtures_awayteam_poss,fbref_only_general_stats_score_fixtures_awayteam_attendance,fbref_only_general_stats_score_fixtures_awayteam_captain,fbref_only_general_stats_score_fixtures_awayteam_formation,fbref_only_general_stats_score_fixtures_hometeam_formation,fbref_only_general_stats_shooting_hometeam_result,fbref_only_general_stats_shooting_hometeam_gf,fbref_only_general_stats_shooting_hometeam_ga,fbref_only_general_stats_shooting_hometeam_gls,fbref_only_general_stats_shooting_hometeam_sh,fbref_only_general_stats_shooting_hometeam_sot,fbref_only_general_stats_shooting_hometeam_sot_percentage,fbref_only_general_stats_shooting_hometeam_gsh,fbref_only_general_stats_shooting_hometeam_gsot,fbref_only_general_stats_shooting_hometeam_pk,fbref_only_general_stats_shooting_hometeam_pkatt,fbref_only_general_stats_shooting_awayteam_result,fbref_only_general_stats_shooting_awayteam_gf,fbref_only_general_stats_shooting_awayteam_ga,fbref_only_general_stats_shooting_awayteam_gls,fbref_only_general_stats_shooting_awayteam_sh,fbref_only_general_stats_shooting_awayteam_sot,fbref_only_general_stats_shooting_awayteam_sot_percentage,fbref_only_general_stats_shooting_awayteam_gsh,fbref_only_general_stats_shooting_awayteam_gsot,fbref_only_general_stats_shooting_awayteam_pk,fbref_only_general_stats_shooting_awayteam_pkatt,fbref_only_general_stats_goalkeeping_hometeam_result,fbref_only_general_stats_goalkeeping_hometeam_gf,fbref_only_general_stats_goalkeeping_hometeam_ga,fbref_only_general_stats_goalkeeping_hometeam_ga.1,fbref_only_general_stats_goalkeeping_hometeam_ga.2,fbref_only_general_stats_goalkeeping_hometeam_ga.3,fbref_only_general_stats_goalkeeping_hometeam_saves,fbref_only_general_stats_goalkeeping_hometeam_save_percentage,fbref_only_general_stats_goalkeeping_hometeam_pkatt,fbref_only_general_stats_goalkeeping_hometeam_pka,fbref_only_general_stats_goalkeeping_hometeam_pksv,fbref_only_general_stats_goalkeeping_hometeam_pkm,fbref_only_general_stats_goalkeeping_awayteam_result,fbref_only_general_stats_goalkeeping_awayteam_gf,fbref_only_general_stats_goalkeeping_awayteam_ga,fbref_only_general_stats_goalkeeping_awayteam_ga.1,fbref_only_general_stats_goalkeeping_awayteam_ga.2,fbref_only_general_stats_goalkeeping_awayteam_ga.3,fbref_only_general_stats_goalkeeping_awayteam_sota,fbref_only_general_stats_goalkeeping_awayteam_saves,fbref_only_general_stats_goalkeeping_awayteam_save_percentage,fbref_only_general_stats_goalkeeping_awayteam_pkatt,fbref_only_general_stats_goalkeeping_awayteam_pka,fbref_only_general_stats_goalkeeping_awayteam_pksv,fbref_only_general_stats_goalkeeping_awayteam_pkm,fbref_only_general_stats_full_season_format,fbref_only_general_stats_shortened_season
2023-02-01,19:45,Premiership,Regular season,Wed,Hearts,Rangers,L,0.0,3.0,50.0,18330.0,Lawrence Shankland,John Beaton,W,3.0,0.0,51.0,18330.0,James Tavernier,4-2-3-1,3-5-2,L,0.0,3.0,0,6.0,2.0,33.3,0.0,0.0,0,0,W,3.0,0.0,3,20.0,9.0,45.0,0.15,0.33,0,0,L,0.0,3.0,3.0,3.0,3.0,6.0,66.7,0.0,0.0,0.0,0.0,W,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-02-04,15:00,Premiership,Regular season,Sat,Hearts,Dundee United,W,3.0,1.0,65.0,18279.0,Lawrence Shankland,Nick Walsh,L,1.0,3.0,35.0,18279.0,Ryan Edwards,3-4-3,3-4-3,W,3.0,1.0,3,19.0,7.0,36.8,0.16,0.43,0,0,L,1.0,3.0,1,10.0,2.0,20.0,0.1,0.5,0,0,W,3.0,1.0,1.0,1.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-03-04,15:00,Premiership,Regular season,Sat,Hearts,St Johnstone,W,3.0,0.0,58.0,18596.0,Lawrence Shankland,Steven McLean,L,0.0,3.0,42.0,18596.0,Liam Gordon,5-3-2,3-4-3,W,3.0,0.0,3,12.0,7.0,58.3,0.25,0.43,0,0,L,0.0,3.0,0,15.0,5.0,33.3,0.0,0.0,0,0,W,3.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,L,0.0,3.0,3.0,3.0,3.0,7.0,4.0,57.1,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-04-08,15:00,Premiership,Regular season,Sat,Hearts,St Mirren,L,0.0,2.0,66.0,18660.0,Lawrence Shankland,Matthew MacDermid,W,2.0,0.0,34.0,18660.0,Joe Shaughnessy,3-5-2,4-2-3-1,L,0.0,2.0,0,16.0,2.0,12.5,0.0,0.0,0,0,W,2.0,0.0,2,15.0,3.0,20.0,0.13,0.67,0,0,L,0.0,2.0,2.0,2.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-04-22,12:30,Premiership,Regular season,Sat,Hearts,Ross County,W,6.0,1.0,64.0,18316.0,Lawrence Shankland,Don Robertson,L,1.0,6.0,36.0,18316.0,Alex Iacovitti,3-5-2,4-2-3-1,W,6.0,1.0,6,30.0,12.0,40.0,0.17,0.42,1,1,L,1.0,6.0,1,7.0,1.0,14.3,0.0,0.0,1,1,W,6.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,L,1.0,6.0,6.0,6.0,6.0,11.0,6.0,54.5,1.0,1.0,0.0,0.0,2022/2023,22/23
2023-05-07,14:15,Premiership,Championship round,Sun,Hearts,Celtic,L,0.0,2.0,29.0,18143.0,Lawrence Shankland,Nick Walsh,W,2.0,0.0,71.0,18143.0,Callum McGregor,4-3-3,4-2-3-1,L,0.0,2.0,0,6.0,0.0,0.0,0.0,,0,0,W,2.0,0.0,2,12.0,3.0,25.0,0.17,0.67,0,0,L,0.0,2.0,2.0,2.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-05-20,12:30,Premiership,Championship round,Sat,Hearts,Aberdeen,W,2.0,1.0,61.0,18661.0,Lawrence Shankland,Kevin Clancy,L,1.0,2.0,39.0,18661.0,Jonny Hayes,3-5-2,4-2-3-1,W,2.0,1.0,2,30.0,8.0,26.7,0.07,0.25,0,0,L,1.0,2.0,1,9.0,4.0,44.4,0.11,0.25,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,75.0,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,8.0,6.0,75.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-05-27,12:30,Premiership,Championship round,Sat,Hearts,Hibernian,D,1.0,1.0,32.0,18971.0,Lawrence Shankland,Don Robertson,D,1.0,1.0,68.0,18971.0,David Marshall,4-1-4-1,4-2-3-1,D,1.0,1.0,1,3.0,1.0,33.3,0.33,1.0,0,0,D,1.0,1.0,1,17.0,6.0,35.3,0.06,0.17,0,0,D,1.0,1.0,1.0,1.0,1.0,5.0,83.3,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-08-07,12:00,Premiership,Regular season,Sun,Hibernian,Hearts,D,1.0,1.0,57.0,20179.0,David Marshall,John Beaton,D,1.0,1.0,44.0,20179.0,Craig Gordon,4-2-3-1,4-2-3-1,D,1.0,1.0,1,11.0,3.0,27.3,0.09,0.33,0,0,D,1.0,1.0,1,12.0,6.0,50.0,0.08,0.17,0,0,D,1.0,1.0,1.0,1.0,1.0,5.0,83.3,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-08-20,12:30,Premiership,Regular season,Sat,Hibernian,Rangers,D,2.0,2.0,45.0,18150.0,David Marshall,William Collum,D,2.0,2.0,55.0,18150.0,James Tavernier,4-2-3-1,3-5-2,D,2.0,2.0,2,14.0,5.0,35.7,0.14,0.4,0,0,D,2.0,2.0,2,9.0,2.0,22.2,0.11,0.5,1,1,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,5.0,3.0,60.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-09-03,15:00,Premiership,Regular season,Sat,Hibernian,Kilmarnock,W,1.0,0.0,57.0,15426.0,David Marshall,John Beaton,L,0.0,1.0,44.0,15426.0,Alan Power,3-4-3,4-2-3-1,W,1.0,0.0,1,25.0,8.0,32.0,0.04,0.13,0,0,L,0.0,1.0,0,7.0,1.0,14.3,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,8.0,7.0,87.5,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-09-17,15:00,Premiership,Regular season,Sat,Hibernian,Aberdeen,W,3.0,1.0,65.0,17292.0,David Marshall,David Dickinson,L,1.0,3.0,36.0,17292.0,Anthony Stewart,4-4-2,4-2-3-1,W,3.0,1.0,3,25.0,8.0,32.0,0.08,0.25,1,1,L,1.0,3.0,1,5.0,1.0,20.0,0.2,1.0,0,0,W,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,7.0,5.0,71.4,1.0,1.0,0.0,0.0,2022/2023,22/23
2022-10-08,15:00,Premiership,Regular season,Sat,Hibernian,Motherwell,W,1.0,0.0,58.0,16435.0,David Marshall,Grant Irvine,L,0.0,1.0,42.0,16435.0,Liam Kelly,4-2-3-1,4-1-4-1,W,1.0,0.0,1,14.0,5.0,35.7,0.07,0.2,0,0,L,0.0,1.0,0,9.0,1.0,11.1,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-10-21,19:30,Premiership,Regular season,Fri,Hibernian,St Johnstone,L,1.0,2.0,57.0,20010.0,David Marshall,Kevin Clancy,W,2.0,1.0,43.0,20010.0,Liam Gordon,3-4-3,3-5-2,L,1.0,2.0,1,15.0,5.0,33.3,0.07,0.2,0,0,W,2.0,1.0,2,7.0,5.0,71.4,0.29,0.4,0,0,L,1.0,2.0,2.0,2.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-10-29,15:00,Premiership,Regular season,Sat,Hibernian,St Mirren,W,3.0,0.0,61.0,15256.0,David Marshall,Don Robertson,L,0.0,3.0,39.0,15256.0,Mark O'Hara,5-3-2,3-5-2,W,3.0,0.0,3,16.0,4.0,25.0,0.13,0.5,1,1,L,0.0,3.0,0,11.0,3.0,27.3,0.0,0.0,0,0,W,3.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,L,0.0,3.0,3.0,3.0,3.0,3.0,1.0,33.3,1.0,1.0,0.0,0.0,2022/2023,22/23
2022-11-08,19:45,Premiership,Regular season,Tue,Hibernian,Ross County,L,0.0,2.0,65.0,13930.0,David Marshall,Alan Muir,W,2.0,0.0,36.0,13930.0,Keith Watson,4-2-3-1,3-5-2,L,0.0,2.0,0,21.0,4.0,19.0,0.0,0.0,0,0,W,2.0,0.0,2,6.0,3.0,50.0,0.33,0.67,0,0,L,0.0,2.0,2.0,2.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-12-24,14:00,Premiership,Regular season,Sat,Hibernian,Livingston,W,4.0,0.0,77.0,15260.0,David Marshall,Craig Napier,L,0.0,4.0,23.0,15260.0,Nicky Devlin,4-3-3,4-2-3-1,W,4.0,0.0,4,27.0,11.0,40.7,0.15,0.36,0,0,L,0.0,4.0,0,8.0,3.0,37.5,0.0,0.0,0,2,W,4.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,2.0,0.0,L,0.0,4.0,4.0,4.0,4.0,11.0,7.0,63.6,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-12-28,20:00,Premiership,Regular season,Wed,Hibernian,Celtic,L,0.0,4.0,30.0,19730.0,David Marshall,Alan Muir,W,4.0,0.0,70.0,19730.0,Callum McGregor,4-3-3,4-2-3-1,L,0.0,4.0,0,6.0,1.0,16.7,0.0,0.0,0,0,W,4.0,0.0,4,20.0,7.0,35.0,0.15,0.43,1,1,L,0.0,4.0,4.0,4.0,4.0,3.0,50.0,1.0,1.0,0.0,0.0,W,4.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-01-14,15:00,Premiership,Regular season,Sat,Hibernian,Dundee United,D,2.0,2.0,61.0,18676.0,David Marshall,Colin Steven,D,2.0,2.0,39.0,18676.0,Ryan Edwards,3-4-3,4-1-4-1,D,2.0,2.0,2,16.0,6.0,37.5,0.13,0.33,0,0,D,2.0,2.0,2,12.0,4.0,33.3,0.17,0.5,0,0,D,2.0,2.0,2.0,2.0,2.0,2.0,50.0,0.0,0.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-01-28,15:00,Premiership,Regular season,Sat,Hibernian,Aberdeen,W,6.0,0.0,50.0,16671.0,David Marshall,Craig Napier,L,0.0,6.0,50.0,16671.0,Anthony Stewart,4-2-3-1,4-1-4-1,W,6.0,0.0,6,12.0,8.0,66.7,0.42,0.63,1,1,L,0.0,6.0,0,10.0,0.0,0.0,0.0,,0,0,W,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,6.0,6.0,6.0,6.0,6.0,1.0,16.7,1.0,1.0,0.0,0.0,2022/2023,22/23
2023-02-18,15:00,Premiership,Regular season,Sat,Hibernian,Kilmarnock,W,2.0,0.0,66.0,16068.0,David Marshall,John Beaton,L,0.0,2.0,34.0,16068.0,Rory McKenzie,4-5-1,4-2-3-1,W,2.0,0.0,2,20.0,11.0,55.0,0.1,0.18,0,0,L,0.0,2.0,0,9.0,3.0,33.3,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,10.0,8.0,80.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-03-08,19:45,Premiership,Regular season,Wed,Hibernian,Rangers,L,1.0,4.0,37.0,19341.0,David Marshall,Don Robertson,W,4.0,1.0,63.0,19341.0,James Tavernier,4-3-1-2,4-2-3-1,L,1.0,4.0,0,4.0,1.0,25.0,0.0,0.0,0,0,W,4.0,1.0,4,31.0,11.0,35.5,0.1,0.27,1,1,L,1.0,4.0,4.0,4.0,4.0,7.0,70.0,1.0,1.0,0.0,0.0,W,4.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-04-01,15:00,Premiership,Regular season,Sat,Hibernian,Motherwell,L,1.0,3.0,58.0,16598.0,David Marshall,Graham Grainger,W,3.0,1.0,42.0,16598.0,Liam Kelly,3-4-1-2,3-4-1-2,L,1.0,3.0,1,11.0,3.0,27.3,0.09,0.33,0,0,W,3.0,1.0,3,17.0,5.0,29.4,0.12,0.4,1,1,L,1.0,3.0,3.0,3.0,3.0,2.0,50.0,1.0,1.0,0.0,0.0,W,3.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-04-15,12:30,Premiership,Regular season,Sat,Hibernian,Hearts,W,1.0,0.0,38.0,20132.0,David Marshall,John Beaton,L,0.0,1.0,62.0,20132.0,Lawrence Shankland,4-2-3-1,4-1-4-1,W,1.0,0.0,1,11.0,3.0,27.3,0.09,0.33,0,0,L,0.0,1.0,0,11.0,4.0,36.4,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-05-06,15:00,Premiership,Championship round,Sat,Hibernian,St Mirren,W,2.0,1.0,51.0,16334.0,David Marshall,Matthew MacDermid,L,1.0,2.0,49.0,16334.0,Mark O'Hara,5-3-2,4-1-4-1,W,2.0,1.0,2,13.0,6.0,46.2,0.15,0.33,0,0,L,1.0,2.0,1,13.0,4.0,30.8,0.08,0.25,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,75.0,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,6.0,4.0,66.7,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-05-21,12:00,Premiership,Championship round,Sun,Hibernian,Rangers,L,1.0,3.0,33.0,18172.0,David Marshall,Alan Muir,W,3.0,1.0,68.0,18172.0,James Tavernier,4-3-1-2,4-1-4-1,L,1.0,3.0,1,14.0,2.0,14.3,0.07,0.5,0,0,W,3.0,1.0,3,20.0,7.0,35.0,0.15,0.43,0,0,L,1.0,3.0,3.0,3.0,3.0,4.0,57.1,0.0,0.0,0.0,0.0,W,3.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-05-24,19:45,Premiership,Championship round,Wed,Hibernian,Celtic,W,4.0,2.0,31.0,18171.0,David Marshall,Kevin Clancy,L,2.0,4.0,69.0,18171.0,Callum McGregor,4-3-3,5-3-2,W,4.0,2.0,3,15.0,8.0,53.3,0.13,0.25,1,1,L,2.0,4.0,2,18.0,4.0,22.2,0.06,0.25,1,1,W,4.0,2.0,2.0,2.0,2.0,2.0,66.7,1.0,1.0,0.0,0.0,L,2.0,4.0,4.0,4.0,4.0,8.0,5.0,62.5,1.0,1.0,0.0,0.0,2022/2023,22/23
2022-07-31,15:00,Premiership,Regular season,Sun,St Mirren,Motherwell,L,0.0,1.0,50.0,5668.0,Joe Shaughnessy,John Beaton,W,1.0,0.0,50.0,5668.0,Liam Kelly,4-1-4-1,3-5-2,L,0.0,1.0,0,19.0,6.0,31.6,0.0,0.0,0,0,W,1.0,0.0,1,9.0,2.0,22.2,0.0,0.0,1,1,L,0.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-08-13,15:00,Premiership,Regular season,Sat,St Mirren,Ross County,W,1.0,0.0,41.0,4557.0,Joe Shaughnessy,Grant Irvine,L,0.0,1.0,60.0,4557.0,Jack Baldwin,4-2-3-1,3-5-2,W,1.0,0.0,1,9.0,2.0,22.2,0.11,0.5,0,0,L,0.0,1.0,0,5.0,1.0,20.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-08-27,15:00,Premiership,Regular season,Sat,St Mirren,Hibernian,W,1.0,0.0,31.0,5343.0,Mark O'Hara,Graham Grainger,L,0.0,1.0,69.0,5343.0,David Marshall,4-2-3-1,3-5-2,W,1.0,0.0,1,14.0,2.0,14.3,0.07,0.5,0,0,L,0.0,1.0,0,14.0,1.0,7.1,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-09-18,12:00,Premiership,Regular season,Sun,St Mirren,Celtic,W,2.0,0.0,20.0,6331.0,Mark O'Hara,Don Robertson,L,0.0,2.0,80.0,6331.0,Callum McGregor,4-3-3,5-3-2,W,2.0,0.0,2,4.0,2.0,50.0,0.5,1.0,0,0,L,0.0,2.0,0,18.0,4.0,22.2,0.0,0.0,0,0,W,2.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-10-01,15:00,Premiership,Regular season,Sat,St Mirren,Livingston,W,2.0,1.0,41.0,5366.0,Mark O'Hara,Craig Napier,L,1.0,2.0,59.0,5366.0,Nicky Devlin,3-5-2,5-3-2,W,2.0,1.0,2,8.0,3.0,37.5,0.25,0.67,0,0,L,1.0,2.0,1,10.0,3.0,30.0,0.1,0.33,0,1,W,2.0,1.0,1.0,1.0,1.0,2.0,66.7,1.0,0.0,0.0,1.0,L,1.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-10-15,15:00,Premiership,Regular season,Sat,St Mirren,Kilmarnock,D,0.0,0.0,48.0,6785.0,Mark O'Hara,Chris Graham,D,0.0,0.0,52.0,6785.0,Alan Power,3-4-3,5-3-2,D,0.0,0.0,0,14.0,3.0,21.4,0.0,0.0,0,0,D,0.0,0.0,0,14.0,4.0,28.6,0.0,0.0,0,0,D,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-10-22,15:00,Premiership,Regular season,Sat,St Mirren,Dundee United,W,2.0,1.0,37.0,6273.0,Mark O'Hara,Grant Irvine,L,1.0,2.0,63.0,6273.0,Ryan Edwards,3-4-1-2,5-3-2,W,2.0,1.0,1,15.0,2.0,13.3,0.07,0.5,0,0,L,1.0,2.0,1,10.0,3.0,30.0,0.1,0.33,0,0,W,2.0,1.0,1.0,1.0,1.0,3.0,75.0,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,3.0,1.0,33.3,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-11-09,19:45,Premiership,Regular season,Wed,St Mirren,St Johnstone,D,2.0,2.0,44.0,5387.0,Mark O'Hara,Euan Anderson,D,2.0,2.0,56.0,5387.0,Melker Hallberg,3-4-1-2,5-3-2,D,2.0,2.0,2,11.0,4.0,36.4,0.18,0.5,0,0,D,2.0,2.0,2,8.0,2.0,25.0,0.13,0.5,1,1,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,4.0,2.0,50.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-11-12,12:30,Premiership,Regular season,Sat,St Mirren,Rangers,D,1.0,1.0,25.0,6358.0,Mark O'Hara,Kevin Clancy,D,1.0,1.0,75.0,6358.0,James Tavernier,4-2-3-1,5-3-2,D,1.0,1.0,1,10.0,3.0,30.0,0.1,0.33,0,0,D,1.0,1.0,1,14.0,4.0,28.6,0.0,0.0,1,1,D,1.0,1.0,1.0,1.0,1.0,3.0,100.0,1.0,1.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,2022/2023,22/23
2022-12-24,12:30,Premiership,Regular season,Sat,St Mirren,Aberdeen,W,3.0,1.0,33.0,7394.0,Mark O'Hara,Nick Walsh,L,1.0,3.0,67.0,7394.0,Anthony Stewart,3-5-2,5-3-2,W,3.0,1.0,2,17.0,4.0,23.5,0.06,0.25,1,3,L,1.0,3.0,1,11.0,5.0,45.5,0.09,0.2,0,0,W,3.0,1.0,1.0,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,2022/2023,22/23
2023-01-07,15:00,Premiership,Regular season,Sat,St Mirren,Hearts,D,1.0,1.0,25.0,7249.0,Joe Shaughnessy,Chris Graham,D,1.0,1.0,75.0,7249.0,Lawrence Shankland,3-4-3,5-3-2,D,1.0,1.0,1,13.0,5.0,38.5,0.08,0.2,0,0,D,1.0,1.0,1,10.0,3.0,30.0,0.1,0.33,0,0,D,1.0,1.0,1.0,1.0,1.0,2.0,66.7,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-01-28,15:00,Premiership,Regular season,Sat,St Mirren,Motherwell,W,1.0,0.0,40.0,6424.0,Mark O'Hara,John Beaton,L,0.0,1.0,60.0,6424.0,Liam Kelly,4-3-3,3-5-2,W,1.0,0.0,1,9.0,2.0,22.2,0.11,0.5,0,0,L,0.0,1.0,0,8.0,2.0,25.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-02-04,15:00,Premiership,Regular season,Sat,St Mirren,Hibernian,L,0.0,1.0,39.0,7253.0,Mark O'Hara,Matthew MacDermid,W,1.0,0.0,61.0,7253.0,David Marshall,4-2-3-1,5-3-2,L,0.0,1.0,0,8.0,3.0,37.5,0.0,0.0,0,0,W,1.0,0.0,1,9.0,3.0,33.3,0.11,0.33,0,0,L,0.0,1.0,1.0,1.0,1.0,2.0,66.7,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-02-18,15:00,Premiership,Regular season,Sat,St Mirren,Ross County,W,1.0,0.0,42.0,5634.0,Mark O'Hara,Graham Grainger,L,0.0,1.0,58.0,5634.0,Keith Watson,3-4-1-2,5-3-2,W,1.0,0.0,1,19.0,5.0,26.3,0.05,0.2,0,0,L,0.0,1.0,0,10.0,2.0,20.0,0.0,0.0,0,0,W,1.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,5.0,4.0,80.0,0.0,0.0,0.0,0.0,2022/2023,22/23
2023-03-05,12:00,Premiership,Regular season,Sun,St Mirren,Celtic,L,1.0,5.0,18.0,6939.0,Mark O'Hara,David Dickinson,W,5.0,1.0,83.0,6939.0,Callum McGregor,4-3-3,3-5-2,L,1.0,5.0,1,1.0,1.0,100.0,0.0,0.0,1,1,W,5.0,1.0,5,16.0,8.0,50.0,0.25,0.5,1,1,L,1.0,5.0,5.0,5.0,5.0,2.0,33.3,1.0,1.0,0.0,0.0,W,5.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,2022/2023,22/23
